# Location 0  : (0.000000e+00 0.000000e+00 0.000000e+00)
# Location 1  : (0.000000e+00 0.000000e+00 2.000000e-01)
# Location 2  : (0.000000e+00 0.000000e+00 5.000000e-01)
# hB          : Interface height above the boundary
# hL          : Interface height above the location
# Location    0                             1                             2                             
# Time        hB             hL             hB             hL             hB             hL             
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0	5.000000e-01   0.000000e+00   5.000000e-01   2.000000e-01   5.000000e-01   5.000000e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.001	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.002	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.002	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.002	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.002	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.002	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.002	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.002	4.987500e-01   -1.250004e-03  4.987500e-01   1.987500e-01   4.987500e-01   4.987500e-01   
0.003	4.992749e-01   -7.250860e-04  4.992749e-01   1.992749e-01   4.992749e-01   4.992749e-01   
0.003	4.992749e-01   -7.250860e-04  4.992749e-01   1.992749e-01   4.992749e-01   4.992749e-01   
0.003	4.992749e-01   -7.250860e-04  4.992749e-01   1.992749e-01   4.992749e-01   4.992749e-01   
0.003	4.992749e-01   -7.250860e-04  4.992749e-01   1.992749e-01   4.992749e-01   4.992749e-01   
0.003	4.992749e-01   -7.250860e-04  4.992749e-01   1.992749e-01   4.992749e-01   4.992749e-01   
0.003	4.992749e-01   -7.250860e-04  4.992749e-01   1.992749e-01   4.992749e-01   4.992749e-01   
0.003	4.992749e-01   -7.250860e-04  4.992749e-01   1.992749e-01   4.992749e-01   4.992749e-01   
0.003	4.992749e-01   -7.250860e-04  4.992749e-01   1.992749e-01   4.992749e-01   4.992749e-01   
0.003	4.992749e-01   -7.250860e-04  4.992749e-01   1.992749e-01   4.992749e-01   4.992749e-01   
0.004	4.993076e-01   -6.924044e-04  4.993076e-01   1.993076e-01   4.993076e-01   4.993076e-01   
0.004	4.993076e-01   -6.924044e-04  4.993076e-01   1.993076e-01   4.993076e-01   4.993076e-01   
0.004	4.993076e-01   -6.924044e-04  4.993076e-01   1.993076e-01   4.993076e-01   4.993076e-01   
0.004	4.993076e-01   -6.924044e-04  4.993076e-01   1.993076e-01   4.993076e-01   4.993076e-01   
0.004	4.993076e-01   -6.924044e-04  4.993076e-01   1.993076e-01   4.993076e-01   4.993076e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.005	4.993402e-01   -6.598232e-04  4.993402e-01   1.993402e-01   4.993402e-01   4.993402e-01   
0.006	4.993608e-01   -6.392013e-04  4.993608e-01   1.993608e-01   4.993608e-01   4.993608e-01   
0.006	4.993608e-01   -6.392013e-04  4.993608e-01   1.993608e-01   4.993608e-01   4.993608e-01   
0.006	4.993608e-01   -6.392013e-04  4.993608e-01   1.993608e-01   4.993608e-01   4.993608e-01   
0.006	4.993608e-01   -6.392013e-04  4.993608e-01   1.993608e-01   4.993608e-01   4.993608e-01   
0.006	4.993608e-01   -6.392013e-04  4.993608e-01   1.993608e-01   4.993608e-01   4.993608e-01   
0.007	4.993679e-01   -6.321178e-04  4.993679e-01   1.993679e-01   4.993679e-01   4.993679e-01   
0.007	4.993679e-01   -6.321178e-04  4.993679e-01   1.993679e-01   4.993679e-01   4.993679e-01   
0.007	4.993679e-01   -6.321178e-04  4.993679e-01   1.993679e-01   4.993679e-01   4.993679e-01   
0.007	4.993679e-01   -6.321178e-04  4.993679e-01   1.993679e-01   4.993679e-01   4.993679e-01   
0.007	4.993679e-01   -6.321178e-04  4.993679e-01   1.993679e-01   4.993679e-01   4.993679e-01   
0.007	4.993679e-01   -6.321178e-04  4.993679e-01   1.993679e-01   4.993679e-01   4.993679e-01   
0.007	4.993679e-01   -6.321178e-04  4.993679e-01   1.993679e-01   4.993679e-01   4.993679e-01   
0.008	4.993540e-01   -6.460437e-04  4.993540e-01   1.993540e-01   4.993540e-01   4.993540e-01   
0.008	4.993540e-01   -6.460437e-04  4.993540e-01   1.993540e-01   4.993540e-01   4.993540e-01   
0.008	4.993540e-01   -6.460437e-04  4.993540e-01   1.993540e-01   4.993540e-01   4.993540e-01   
0.008	4.993540e-01   -6.460437e-04  4.993540e-01   1.993540e-01   4.993540e-01   4.993540e-01   
0.008	4.993540e-01   -6.460437e-04  4.993540e-01   1.993540e-01   4.993540e-01   4.993540e-01   
0.008	4.993540e-01   -6.460437e-04  4.993540e-01   1.993540e-01   4.993540e-01   4.993540e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.009	4.993326e-01   -6.674155e-04  4.993326e-01   1.993326e-01   4.993326e-01   4.993326e-01   
0.01	4.994036e-01   -5.963724e-04  4.994036e-01   1.994036e-01   4.994036e-01   4.994036e-01   
0.01	4.994036e-01   -5.963724e-04  4.994036e-01   1.994036e-01   4.994036e-01   4.994036e-01   
0.01	4.994036e-01   -5.963724e-04  4.994036e-01   1.994036e-01   4.994036e-01   4.994036e-01   
0.01	4.994036e-01   -5.963724e-04  4.994036e-01   1.994036e-01   4.994036e-01   4.994036e-01   
0.01	4.994036e-01   -5.963724e-04  4.994036e-01   1.994036e-01   4.994036e-01   4.994036e-01   
0.01	4.994036e-01   -5.963724e-04  4.994036e-01   1.994036e-01   4.994036e-01   4.994036e-01   
0.011	4.996980e-01   -3.020252e-04  4.996980e-01   1.996980e-01   4.996980e-01   4.996980e-01   
0.011	4.996980e-01   -3.020252e-04  4.996980e-01   1.996980e-01   4.996980e-01   4.996980e-01   
0.011	4.996980e-01   -3.020252e-04  4.996980e-01   1.996980e-01   4.996980e-01   4.996980e-01   
0.011	4.996980e-01   -3.020252e-04  4.996980e-01   1.996980e-01   4.996980e-01   4.996980e-01   
0.011	4.996980e-01   -3.020252e-04  4.996980e-01   1.996980e-01   4.996980e-01   4.996980e-01   
0.012	4.999038e-01   -9.621841e-05  4.999038e-01   1.999038e-01   4.999038e-01   4.999038e-01   
0.012	4.999038e-01   -9.621841e-05  4.999038e-01   1.999038e-01   4.999038e-01   4.999038e-01   
